"","pathway","Sample","Value","sex","timepoint","Cage.Litter","Cohort","Diet","Treatment","legend"
"2219","PWY-5154","x208w5",3.16093978745718,"F","w5",122,2,"Control","Vehicle","Control Vehicle"
"2220","PWY-5154","x209w10",2.66921745886664,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"2221","PWY-5154","x209w5",3.35206605818806,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"2222","PWY-5154","x211w10",2.71279864462333,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2223","PWY-5154","x211w5",2.95802479730386,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2224","PWY-5154","x212w10",2.61777596083096,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2225","PWY-5154","x212w5",2.48274431732028,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2226","PWY-5154","x213w10",2.67204922590795,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2227","PWY-5154","x213w5",2.53104108570448,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2228","PWY-5154","x216w10",2.36207189115001,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2229","PWY-5154","x216w5",3.02563097206737,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2230","PWY-5154","x217w10",2.87817149835676,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2231","PWY-5154","x217w5",3.09170437051372,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2232","PWY-5154","x218w10",2.9417218399538,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2233","PWY-5154","x218w5",2.74578676650613,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2234","PWY-5154","x219w10",3.23596279062646,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"2235","PWY-5154","x219w5",2.89747230798373,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"2236","PWY-5154","x221w10",2.75358642255381,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"2237","PWY-5154","x221w5",2.93324926420989,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"2238","PWY-5154","x223w10",2.86541988044696,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2239","PWY-5154","x223w5",3.08982193476912,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2240","PWY-5154","x224w10",3.18018633690158,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2241","PWY-5154","x224w5",2.8280164685111,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2242","PWY-5154","x225w10",3.27694600470811,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2243","PWY-5154","x225w5",2.94561514050856,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2244","PWY-5154","x226w10",2.71880275953836,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2245","PWY-5154","x226w5",2.9364990290648,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2246","PWY-5154","x227w10",3.0681917617832,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2247","PWY-5154","x227w5",2.78943073502204,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2248","PWY-5154","x228w10",2.82205767627087,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2249","PWY-5154","x228w5",2.6152099440339,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2250","PWY-5154","x231w10",3.01213353410532,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2251","PWY-5154","x231w5",3.32749890169338,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2252","PWY-5154","x232w10",3.0905375310143,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2253","PWY-5154","x232w5",2.92897171177812,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2254","PWY-5154","x233w10",3.23895543522877,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2255","PWY-5154","x233w5",2.79126871919687,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2256","PWY-5154","x234w10",2.95197896713768,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2257","PWY-5154","x234w5",2.47407201019227,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2258","PWY-5154","x235w10",2.8599577273161,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2259","PWY-5154","x235w5",2.59750261691422,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2260","PWY-5154","x236w10",3.09925068329661,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2261","PWY-5154","x236w5",2.55268162237483,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2262","PWY-5154","x237w10",3.02688401526767,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2263","PWY-5154","x237w5",3.10084967233953,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2264","PWY-5154","x238w10",3.25951995344383,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2265","PWY-5154","x238w5",2.88410612390632,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2266","PWY-5154","x239w10",3.30897410446995,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2267","PWY-5154","x239w5",2.86060882021469,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2268","PWY-5154","x241w10",3.2017092873343,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2269","PWY-5154","x243w10",2.81686837896763,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2270","PWY-5154","x243w5",3.37972505381981,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2271","PWY-5154","x245w10",2.92604081106326,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"2272","PWY-5154","x245w5",2.77554518371188,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"2273","PWY-5154","x246w10",2.76423589278149,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"2274","PWY-5154","x246w5",3.02721396324704,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"2275","PWY-5154","x247w10",2.92435704092075,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2276","PWY-5154","x247w5",2.83657044650445,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2277","PWY-5154","x248w10",3.15434671005233,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2278","PWY-5154","x248w5",2.96089500211041,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2279","PWY-5154","x250w10",2.92397956955473,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2280","PWY-5154","x250w5",2.78734408837686,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2281","PWY-5154","x251w10",3.13996949970701,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2282","PWY-5154","x251w5",2.9377741367504,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2283","PWY-5154","x252w10",3.20191526802432,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2284","PWY-5154","x252w5",2.99186655453881,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"2285","PWY-5154","x302w10",3.12423935268452,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"2286","PWY-5154","x302w5",2.65061347650485,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"2287","PWY-5154","x303w10",3.14358867417556,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"2288","PWY-5154","x303w5",2.9930344642705,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"2289","PWY-5154","x304w10",3.23165033037371,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"2290","PWY-5154","x304w5",2.20050520231344,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"2291","PWY-5154","x305w10",2.18089680025333,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"2292","PWY-5154","x305w5",2.20523736630835,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"2293","PWY-5154","x306w10",3.13704211925015,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"2294","PWY-5154","x306w5",2.35072025885181,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"2295","PWY-5154","x308w10",2.99503640391025,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"2296","PWY-5154","x308w5",2.61145114749796,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"2297","PWY-5154","x310w10",2.69506149837493,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"2298","PWY-5154","x310w5",2.65409674580148,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"2299","PWY-5154","x311w5",3.2528078553837,"F","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2300","PWY-5154","x312w10",2.58175202403759,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2301","PWY-5154","x312w5",2.56031013909395,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2302","PWY-5154","x314w10",2.59263342723468,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2303","PWY-5154","x314w5",2.71759209701346,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2304","PWY-5154","x315w10",2.64621155854881,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2305","PWY-5154","x315w5",2.85754002677481,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2306","PWY-5154","x401w10",2.84245854227704,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"2307","PWY-5154","x401w5",2.70283117014764,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"2308","PWY-5154","x402w10",3.22914867245855,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"2309","PWY-5154","x402w5",2.80623826595058,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"2310","PWY-5154","x405w10",3.0503100321587,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"2311","PWY-5154","x405w5",2.94213246352339,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"2312","PWY-5154","x407w10",2.75507080847045,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"2313","PWY-5154","x407w5",2.7825658020642,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"2314","PWY-5154","x408w10",3.04621372157643,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"2315","PWY-5154","x408w5",2.78390829427267,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"2316","PWY-5154","x409w10",3.1972865586623,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"2317","PWY-5154","x409w5",2.7276630522257,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"2318","PWY-5154","x412w10",3.1502053298453,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"2319","PWY-5154","x412w5",2.91104412785575,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"2320","PWY-5154","x413w10",3.11551873795531,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"2321","PWY-5154","x413w5",3.16380013605899,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"2322","PWY-5154","x419w10",2.88454796581866,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2323","PWY-5154","x419w5",2.87189130481512,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2324","PWY-5154","x420w10",2.80784669908363,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2325","PWY-5154","x420w5",2.94409699573605,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2326","PWY-5154","x421w10",3.02604435544589,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2327","PWY-5154","x421w5",2.87186166389231,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2328","PWY-5154","x422w10",3.1715682453121,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2329","PWY-5154","x423w10",3.53084268544345,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2330","PWY-5154","x423w5",2.29506481612136,"M","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2331","PWY-5154","x435w10",3.07793269206133,"F","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"2332","PWY-5154","x435w5",2.74976695891715,"F","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"2333","PWY-5154","x436w10",3.47101202686157,"F","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"2334","PWY-5154","x436w5",2.95226773733412,"F","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"2335","PWY-5154","x438w10",3.11021735096108,"M","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"2336","PWY-5154","x438w5",2.96999408721275,"M","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"2337","PWY-5154","x439w10",2.79068741119891,"M","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"2338","PWY-5154","x439w5",2.76444283752022,"M","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"2339","PWY-5154","x501w10",3.27290333962066,"F","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2340","PWY-5154","x501w5",2.95404713006701,"F","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2341","PWY-5154","x503w10",3.36352788697688,"F","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2342","PWY-5154","x503w5",3.04430563269146,"F","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2343","PWY-5154","x506w10",3.42896026008694,"M","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2344","PWY-5154","x506w5",2.46655011308949,"M","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2345","PWY-5154","x115w5repeat",2.1161621549014,"F","w5",104,1,"Control","Vehicle","Control Vehicle"
"2346","PWY-5154","x241w5repeat",2.46196213544118,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2347","PWY-5154","x311w10pos",2.97610486616345,"F","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2348","PWY-5154","x422w5repeat",2.86008795518963,"M","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"2349","PWY-5154","x507w10",2.62415575141215,"M","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2350","PWY-5154","x507w5",2.30108164222081,"M","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2351","PWY-5154","x508w10",2.81066681444847,"M","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2352","PWY-5154","x508w5",2.57955384389962,"M","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"2353","PWY-5651","x101w10",-8.84901775911556,"F","w10",105,1,"Control","Vehicle","Control Vehicle"
"2354","PWY-5651","x101w5",-8.83232070456064,"F","w5",105,1,"Control","Vehicle","Control Vehicle"
"2355","PWY-5651","x102w10",-7.85393462121307,"F","w10",105,1,"Control","Vehicle","Control Vehicle"
"2356","PWY-5651","x102w5",-8.24783150757559,"F","w5",105,1,"Control","Vehicle","Control Vehicle"
"2357","PWY-5651","x103w10",-7.40389805577058,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"2358","PWY-5651","x103w5",-7.58493708839705,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"2359","PWY-5651","x104w10",-8.31432451022465,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"2360","PWY-5651","x104w5",-8.22670351561206,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"2361","PWY-5651","x105w10",-7.95068591369171,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"2362","PWY-5651","x105w5",-8.45237425360118,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"2363","PWY-5651","x106w10",-8.38530235722063,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"2364","PWY-5651","x106w5",-7.7489987998598,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"2365","PWY-5651","x109w10",-7.79171414468118,"M","w10",110,1,"HFHS","Vehicle","HFHS Vehicle"
"2366","PWY-5651","x109w5",-7.48341199901683,"M","w5",110,1,"HFHS","Vehicle","HFHS Vehicle"
"2367","PWY-5651","x110w10",-8.9576250575727,"M","w10",110,1,"HFHS","Vehicle","HFHS Vehicle"
"2368","PWY-5651","x110w5",-8.08084211499313,"M","w5",110,1,"HFHS","Vehicle","HFHS Vehicle"
"2369","PWY-5651","x113w10",-8.94050109254132,"F","w10",104,1,"Control","Vehicle","Control Vehicle"
"2370","PWY-5651","x113w5",-8.19629662672663,"F","w5",104,1,"Control","Vehicle","Control Vehicle"
"2371","PWY-5651","x115w10",-6.76537119176251,"F","w10",104,1,"Control","Vehicle","Control Vehicle"
"2372","PWY-5651","x116w10",-7.33057559974338,"M","w10",104,1,"Control","Vehicle","Control Vehicle"
"2373","PWY-5651","x116w5",-7.52649098162901,"M","w5",104,1,"Control","Vehicle","Control Vehicle"
"2374","PWY-5651","x117w10",-6.52146940570076,"M","w10",104,1,"Control","Vehicle","Control Vehicle"
"2375","PWY-5651","x117w5",-6.25639485366951,"M","w5",104,1,"Control","Vehicle","Control Vehicle"
"2376","PWY-5651","x119w10",-7.96935865196694,"M","w10",107,1,"HFHS","Vehicle","HFHS Vehicle"
"2377","PWY-5651","x119w5",-6.50881344703336,"M","w5",107,1,"HFHS","Vehicle","HFHS Vehicle"
"2378","PWY-5651","x121w10",-6.61029033624152,"M","w10",107,1,"HFHS","Vehicle","HFHS Vehicle"
"2379","PWY-5651","x121w5",-6.59891247083919,"M","w5",107,1,"HFHS","Vehicle","HFHS Vehicle"
"2380","PWY-5651","x122w10",-6.86120150062001,"F","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2381","PWY-5651","x122w5",-6.37895976882857,"F","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2382","PWY-5651","x124w10",-6.64610358875999,"F","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2383","PWY-5651","x124w5",-5.50915184499444,"F","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2384","PWY-5651","x125w10",-7.03242642808877,"M","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2385","PWY-5651","x125w5",-7.46700166894426,"M","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2386","PWY-5651","x126w10",-6.43624231004699,"M","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2387","PWY-5651","x126w5",-7.58742084633958,"M","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2388","PWY-5651","x128w10",-6.95094065265334,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2389","PWY-5651","x128w5",-7.52946867425822,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2390","PWY-5651","x130w10",-7.13316544286272,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2391","PWY-5651","x130w5",-7.3771568971482,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2392","PWY-5651","x131w10",-7.55818094040079,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2393","PWY-5651","x131w5",-7.61252430185339,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2394","PWY-5651","x132w10",-7.1179610154861,"M","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2395","PWY-5651","x132w5",-6.94932532059971,"M","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2396","PWY-5651","x133w10",-6.74608536023997,"M","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2397","PWY-5651","x133w5",-7.13886698374417,"M","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"2398","PWY-5651","x134w10",-7.17466772626234,"F","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"2399","PWY-5651","x134w5",-7.22856591403859,"F","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"2400","PWY-5651","x135w10",-7.51336264192513,"F","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"2401","PWY-5651","x135w5",-7.67856398276378,"F","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"2402","PWY-5651","x136w10",-7.64611051186518,"M","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"2403","PWY-5651","x136w5",-7.17329038005363,"M","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"2404","PWY-5651","x137w10",-8.45924757895966,"M","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"2405","PWY-5651","x137w5",-6.83054716613423,"M","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"2406","PWY-5651","x201w10",-4.89548977350216,"F","w10",117,2,"Control","Vehicle","Control Vehicle"
"2407","PWY-5651","x201w5",-6.40454730765456,"F","w5",117,2,"Control","Vehicle","Control Vehicle"
"2408","PWY-5651","x202w10",-7.41621288508675,"F","w10",117,2,"Control","Vehicle","Control Vehicle"
"2409","PWY-5651","x202w5",-6.0082371031864,"F","w5",117,2,"Control","Vehicle","Control Vehicle"
"2410","PWY-5651","x204w10",-6.60893120387073,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"2411","PWY-5651","x204w5",-7.36105329784316,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"2412","PWY-5651","x207w10",-6.79588053981613,"F","w10",122,2,"Control","Vehicle","Control Vehicle"
"2413","PWY-5651","x207w5",-6.22352216705956,"F","w5",122,2,"Control","Vehicle","Control Vehicle"
"2414","PWY-5651","x208w10",-7.71387554686353,"F","w10",122,2,"Control","Vehicle","Control Vehicle"
"2415","PWY-5651","x208w5",-6.64989949295663,"F","w5",122,2,"Control","Vehicle","Control Vehicle"
"2416","PWY-5651","x209w10",-6.17467112591052,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"2417","PWY-5651","x209w5",-7.45831587229783,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"2418","PWY-5651","x211w10",-7.77935173187492,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2419","PWY-5651","x211w5",-7.56305617111286,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2420","PWY-5651","x212w10",-7.44390806963933,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2421","PWY-5651","x212w5",-7.31427897270459,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2422","PWY-5651","x213w10",-6.53014033092036,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2423","PWY-5651","x213w5",-7.36425580915121,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2424","PWY-5651","x216w10",-7.26680458855048,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2425","PWY-5651","x216w5",-7.0989538321387,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2426","PWY-5651","x217w10",-7.50188516929416,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2427","PWY-5651","x217w5",-7.25435585866291,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2428","PWY-5651","x218w10",-6.85735739475831,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2429","PWY-5651","x218w5",-7.36099637931591,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"2430","PWY-5651","x219w10",-7.35398421632556,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"2431","PWY-5651","x219w5",-7.02199475587781,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"2432","PWY-5651","x221w10",-6.45945405356503,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"2433","PWY-5651","x221w5",-7.77835344146781,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"2434","PWY-5651","x223w10",-6.46628612500592,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2435","PWY-5651","x223w5",-7.22369968359138,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2436","PWY-5651","x224w10",-7.87127660443465,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2437","PWY-5651","x224w5",-7.05002538973424,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2438","PWY-5651","x225w10",-7.85122087982947,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2439","PWY-5651","x225w5",-7.87223498208667,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2440","PWY-5651","x226w10",-6.45635016592887,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2441","PWY-5651","x226w5",-7.99183484784956,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2442","PWY-5651","x227w10",-7.55958683403231,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2443","PWY-5651","x227w5",-7.60072361061566,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2444","PWY-5651","x228w10",-7.06446572340151,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2445","PWY-5651","x228w5",-7.15620755173459,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2446","PWY-5651","x231w10",-6.74063497582867,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2447","PWY-5651","x231w5",-6.77434425652665,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2448","PWY-5651","x232w10",-7.67507383938263,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2449","PWY-5651","x232w5",-6.91282298257309,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2450","PWY-5651","x233w10",-7.38315102075966,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"2451","PWY-5651","x233w5",-7.15790371493785,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
