Name,Cage/Litter,Cohort,Sex,Diet,Treatment,Age,food_intake,energy_intake
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,75,2.4,8.7
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,75,0.8,2.9
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,75,1.3,4.7
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,75,,
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,75,0.8,2.9
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,75,,
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,75,1.25,4.54
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,75,2.65,9.62
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,75,2.5,9.08
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,75,2.35,8.53
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,75,2.3,8.35
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,75,,
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,75,,
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,75,0.55,2
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,75,0.4,1.45
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,75,,
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,75,,
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,75,,
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,75,1.53,5.57
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,75,2.7,9.8
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,75,0.23,0.85
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,75,1.05,3.81
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,75,0.27,0.97
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,75,2.57,9.32
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,75,,
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,75,,
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,75,,
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,75,,
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,75,,
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,75,,
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,75,0.45,1.63
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,75,2.6,9.44
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,75,0.67,2.42
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,75,0.6,2.18
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,75,1.6,5.81
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,75,,
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,75,,
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,76,,
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,76,,
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,76,,
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,76,,
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,76,0.8,2.9
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,76,0.35,1.3
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,76,0.15,0.5
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,76,,
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,76,,
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,76,,
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,76,,
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,76,,
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,76,,
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,76,2.35,8.53
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,76,1.35,4.9
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,76,1.2,4.36
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,76,0.65,2.36
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,76,,
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,76,,
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,76,,
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,76,,
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,76,0.55,2
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,76,,
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,76,,
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,76,0.2,0.73
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,76,1.93,7.02
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,76,0.17,0.61
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,76,,
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,76,,
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,76,0.53,1.94
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,76,,
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,76,,
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,76,2.05,7.44
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,76,,
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,76,2.15,7.8
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,76,2.85,10.35
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,76,,
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,76,2.7,9.8
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,76,,
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,76,,
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,76,0.85,3.09
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,76,,
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,76,,
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,77,,
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,77,,
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,77,,
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,77,,
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,77,0.45,1.6
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,77,0.4,1.5
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,77,0.25,0.9
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,77,1.9,6.9
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,77,3.4,12.3
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,77,1.9,6.9
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,77,3.3,12
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,77,,
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,77,,
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,77,1.6,5.81
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,77,0.35,1.27
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,77,0.4,1.45
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,77,0.35,1.27
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,77,2.65,9.62
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,77,2.27,8.23
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,77,,
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,77,,
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,77,,
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,77,1.85,6.72
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,77,2.55,9.26
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,77,,
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,77,0.5,1.82
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,77,,
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,77,,
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,77,,
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,77,,
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,77,2,7.26
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,77,2.43,8.83
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,77,,
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,77,2.5,9.08
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,77,,
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,77,,
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,77,0.25,0.91
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,77,0.4,1.45
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,77,,
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,77,2.2,7.99
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,77,,
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,77,2.35,8.53
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,77,2.5,9.08
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,78,,
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,78,,
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,78,,
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,78,,
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,78,,
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,78,,
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,78,,
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,78,1.65,6
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,78,0.9,3.3
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,78,,
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,78,0.65,2.4
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,78,,
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,78,2.6,9.44
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,78,1.8,6.53
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,78,,
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,78,,
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,78,,
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,78,,
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,78,,
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,78,2.25,8.17
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,78,1.6,5.81
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,78,2.25,8.17
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,78,,
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,78,,
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,78,0.27,0.97
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,78,0.13,0.48
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,78,1.23,4.48
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,78,1.45,5.26
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,78,1.23,4.48
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,78,,
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,78,,
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,78,,
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,78,,
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,78,,
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,78,,
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,78,,
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,78,2.3,8.35
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,78,0.55,2
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,78,2.4,8.71
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,78,1.3,4.72
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,78,2.85,10.35
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,78,,
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,78,,
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,79,,
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,79,,
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,79,,
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,79,,
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,79,1.55,5.6
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,79,1.95,7.1
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,79,2.7,9.8
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,79,,
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,79,,
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,79,,
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,79,,
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,79,,
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,79,,
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,79,0.35,1.27
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,79,0.6,2.18
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,79,2.75,9.98
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,79,1.95,7.08
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,79,,
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,79,,
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,79,,
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,79,0.6,2.18
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,79,0.95,3.45
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,79,,
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,79,,
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,79,1.37,4.96
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,79,,
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,79,1.3,4.72
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,79,,
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,79,1,3.63
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,79,3.1,11.25
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,79,,
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,79,,
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,79,,
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,79,,
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,79,1.25,4.54
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,79,2.1,7.62
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,79,0.95,3.45
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,79,,
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,79,1.33,4.84
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,79,,
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,79,0.75,2.72
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,79,,
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,79,,
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,80,0.65,2.4
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,80,2.7,9.8
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,80,1.45,5.3
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,80,1.5,5.4
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,80,0.65,2.4
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,80,0.55,2
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,80,0.8,2.9
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,80,0.6,2.2
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,80,1.4,5.1
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,80,0.65,2.4
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,80,1.3,4.7
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,80,,
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,80,,
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,80,0.75,2.72
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,80,1.5,5.45
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,80,0.75,2.72
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,80,0.55,2
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,80,0.8,2.9
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,80,0.43,1.57
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,80,,
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,80,,
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,80,,
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,80,1.3,4.72
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,80,1.3,4.72
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,80,,
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,80,1.63,5.93
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,80,0.37,1.33
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,80,,
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,80,,
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,80,1.03,3.75
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,80,0.33,1.21
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,80,1.87,6.78
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,80,1.15,4.17
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,80,1.55,5.63
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,80,1.8,6.53
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,80,1.6,5.81
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,80,,
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,80,,
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,80,,
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,80,,
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,80,,
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,80,0.3,1.09
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,80,0.6,2.18
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,81,2.2,8
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,81,5,18.2
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,81,2.3,8.3
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,81,3.3,12
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,81,,
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,81,,
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,81,,
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,81,2.55,9.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,81,2.55,9.3
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,81,2.65,9.6
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,81,2.35,8.5
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,81,1.4,5.08
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,81,1.5,5.45
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,81,1.05,3.81
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,81,0.7,2.54
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,81,,
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,81,,
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,81,2.2,7.99
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,81,2,7.26
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,81,0.83,3.03
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,81,0.73,2.66
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,81,,
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,81,1.95,7.08
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,81,1.95,7.08
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,81,,
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,81,,
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,81,0.3,1.09
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,81,0.65,2.36
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,81,,
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,81,,
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,81,0.57,2.06
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,81,2.03,7.38
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,81,3.45,12.52
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,81,1.75,6.35
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,81,2.45,8.89
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,81,2.35,8.53
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,81,0.6,2.18
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,81,,
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,81,,
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,81,1.95,7.08
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,81,1.3,4.72
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,81,1.9,6.9
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,81,1.47,5.32
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,82,1.9,6.9
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,82,5.8,21.1
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,82,2.65,9.6
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,82,3,10.9
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,82,0.65,2.4
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,82,1.15,4.2
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,82,0.6,2.2
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,82,3.95,14.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,82,2.8,10.2
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,82,3.05,11.1
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,82,3,10.9
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,82,2.4,8.71
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,82,2.3,8.35
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,82,0.9,3.27
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,82,,
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,82,1.2,4.36
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,82,,
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,82,3.25,11.8
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,82,2.93,10.65
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,82,1.47,5.32
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,82,2.17,7.87
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,82,1.75,6.35
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,82,2.25,8.17
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,82,2.45,8.89
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,82,1.17,4.24
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,82,,
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,82,1.1,3.99
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,82,1.35,4.9
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,82,1.53,5.57
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,82,,
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,82,0.83,3.03
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,82,2.83,10.29
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,82,4.2,15.25
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,82,2.5,9.08
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,82,2.55,9.26
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,82,2.7,9.8
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,82,2.7,9.8
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,82,0.75,2.72
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,82,2.4,8.71
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,82,2.9,10.53
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,82,2.45,8.89
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,82,4.9,17.79
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,82,2.3,8.35
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,83,3.4,12.3
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,83,6.9,25
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,83,3.15,11.4
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,83,3.15,11.4
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,83,2.05,7.4
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,83,2,7.3
