"genus","sex","timepoint","statistic_diet","p.adj_diet","conf.low_diet","conf.high_diet","R2_marginal_diet","R2_conditional_diet","effect_size_diet","statistic_treatment_FOSGOS","p.adj_treatment_FOSGOS","conf.low_treatment_FOSGOS","conf.high_treatment_FOSGOS","R2_marginal_treatment_FOSGOS","R2_conditional_treatment_FOSGOS","effect_size_treatment_FOSGOS","statistic_treatment_1472","p.adj_treatment_1472","conf.low_treatment_1472","conf.high_treatment_1472","R2_marginal_treatment_1472","R2_conditional_treatment_1472","effect_size_treatment_1472","restoration_FOSGOS","restoration_1472"
"Rikenellaceae RC9 gut group","Male","week 5",1.01593558686448,0.338324893517801,-0.0167709475700021,0.043493435241227,0.0422168839174271,0.245640335214879,1.01593558686448,-2.41880717379357,0.0421472646488112,-0.0555000613542872,-0.00482004099775011,0.158160918820224,NA,-2.41880717379357,-0.411443385211544,0.683329598375268,-0.0310737189377854,0.0206099636116671,0.158160918820224,NA,-0.411443385211544,"not restored","not restored"
"Rikenellaceae RC9 gut group","Male","week 10",-2.07314089564749,0.0676688277006604,-0.0257638349701853,0.00110115263859922,0.172123556217081,0.421562780709439,-2.07314089564749,-5.29512090084431,0.000237111204988929,-0.02703353264813,-0.011432434115416,0.662577213661287,NA,-5.29512090084431,-0.287055791252261,0.778172833838018,-0.00890695845479278,0.00679994746763749,0.662577213661287,NA,-0.287055791252261,"not restored","not restored"
"Romboutsia","Female","week 5",6.08746773895018,7.95195190978859e-06,0.0705626395601946,0.143483783710561,0.617032167800447,NA,6.08746773895018,-7.12897801887513,1.7957447210375e-07,-0.148495889237519,-0.0823779894300139,0.618045362763987,NA,-7.12897801887513,-4.75354924516246,6.08358194226633e-05,-0.108768760447599,-0.0431530858487947,0.618045362763987,NA,-4.75354924516246,"restored","restored"
"Romboutsia","Female","week 10",1.83242816715071,0.0804591421570782,-0.00257339758091868,0.0416346177419036,0.127392797618742,NA,1.83242816715071,-3.30007350469269,0.0155840361308252,-0.0781225918463598,-0.0152548107936289,0.469895896188351,NA,-3.30007350469269,-0.11260791350109,0.912436098055891,-0.031727507207871,0.0286508289813722,0.469895896188351,NA,-0.11260791350109,"not restored","not restored"
"Romboutsia","Male","week 5",4.9303964022193,0.00114611287847134,0.0380168545537715,0.100509804170631,0.771662502137974,NA,4.9303964022193,-4.62883530065861,0.00116272131160699,-0.0941260088145561,-0.0338749678893901,0.516124289651657,NA,-4.62883530065861,-1.33949165201198,0.20407694975042,-0.0490771048365422,0.0115862898804713,0.516124289651657,NA,-1.33949165201198,"restored","not restored"
"Romboutsia","Male","week 10",-1.19340686214595,0.265216814137001,-0.022268102231735,0.00699143705610747,0.0650707529609992,0.585286433779897,-1.19340686214595,-1.80878205060334,0.18795122131481,-0.0363180905866159,0.00324193235302891,0.608888000226136,NA,-1.80878205060334,1.40734455627246,0.18795122131481,-0.00690768134288198,0.0327426465435521,0.608888000226136,NA,1.40734455627246,"not restored","not restored"
"Roseburia","Female","week 5",2.3646758246886,0.0689122779413095,0.000221107044959078,0.0173184121836787,0.523307373663717,NA,2.3646758246886,-2.25192899071257,0.0562515873003705,-0.0178851189013394,0.000301636205973751,0.4836960819662,0.766177191440377,-2.25192899071257,2.90989868362997,0.0362205539664896,0.00248873365044964,0.0204157195484544,0.4836960819662,0.766177191440377,2.90989868362997,"not restored","not restored"
"Roseburia","Female","week 10",0.00465448372616734,0.99632959378065,-0.00414821666746359,0.00416684289320275,1.23218495858683e-06,NA,0.00465448372616734,-3.34951527963404,0.00642947909230328,-0.0091964753885849,-0.00223510323059221,0.402634448603666,NA,-3.34951527963404,0.457843685409196,0.65012532204465,-0.00283822225634662,0.00448495847087859,0.402634448603666,NA,0.457843685409196,"not restored","not restored"
"Roseburia","Male","week 5",1.32791879625586,0.42870487742193,-0.00276634171466218,0.0108490947859419,0.123442146607802,NA,1.32791879625586,0.490166736605357,1,-0.00523094573538852,0.00783787008867438,0.0079214043846676,0.427381653731073,0.490166736605357,-0.0537786763940556,1,-0.00662673603075509,0.00633171277440483,0.0079214043846676,0.427381653731073,-0.0537786763940556,"not restored","not restored"
"Roseburia","Male","week 10",-0.0483183729856691,0.962386112978629,-0.00669180982058129,0.00640662036974171,0.000303773361800252,NA,-0.0483183729856691,-2.57120695333625,0.0509884110849615,-0.00794433581588293,-0.000629571294566134,0.36859841552717,0.853316843468813,-2.57120695333625,0.940396478133372,0.365787734752221,-0.00208317138833107,0.00523915042423316,0.36859841552717,0.853316843468813,0.940396478133372,"not restored","not restored"
"Ruminiclostridium","Female","week 5",NA,NA,NA,NA,NA,NA,NA,-2.02574135942649e-09,1,-4.6660284774331e-05,4.66602846876556e-05,0.0908139485085069,NA,-2.02574135942649e-09,1.04615532093452,0.946959676765598,-2.32620299389494e-05,6.64389569861525e-05,0.0908139485085069,NA,1.04615532093452,"not restored","not restored"
"Ruminiclostridium","Female","week 10",NA,NA,NA,NA,NA,NA,NA,-7.50058623694468e-10,1,-1.28839383011289e-05,1.28839382912685e-05,0.0576319111678255,NA,-7.50058623694468e-10,1.04298854980342,0.89090590552487,-5.85188386398495e-06,1.91619592825279e-05,0.0576319111678255,NA,1.04298854980342,"not restored","not restored"
"Ruminiclostridium","Male","week 5",0.983272795213306,0.712357508229598,-3.74429293809043e-05,9.19626109859637e-05,0.0425830313882812,NA,0.983272795213306,-1.22614288220566,0.503985900085305,-7.77403051474188e-05,2.32206235423594e-05,0.0570243137423162,NA,-1.22614288220566,-1.20454578400608,0.503985900085305,-7.80431632176316e-05,2.35234816125721e-05,0.0570243137423162,NA,-1.20454578400608,"not restored","not restored"
"Ruminiclostridium","Male","week 10",0.983272795225221,0.712357506824398,-1.21856688836132e-05,2.99289064921796e-05,0.0425830313876214,NA,0.983272795225221,-1.03097804688346,0.619678412964474,-2.39752153704009e-05,7.83723223571739e-06,0.030266800456754,NA,-1.03097804688346,-0.376145552037623,0.70915023300907,-1.91713467001042e-05,1.31832974237604e-05,0.030266800456754,NA,-0.376145552037623,"not restored","not restored"
"Staphylococcus","Female","week 5",2.30499116971187,0.0631909774464869,6.41115483191991e-05,0.00125574920254828,0.221383978552461,NA,2.30499116971187,-3.04712661876194,0.0225520668707126,-0.00127215947026162,-0.000204011433909019,0.263297119133219,0.329610360650365,-3.04712661876194,-2.81253017083393,0.0225520668707126,-0.00118368357479873,-0.000152215163713404,0.263297119133219,0.329610360650365,-2.81253017083393,"not restored","not restored"
"Staphylococcus","Female","week 10",0.994149249783586,0.692106702295426,-9.86862997356096e-06,2.53551579306068e-05,0.0430594387706475,NA,0.994149249783586,-0.36327412911372,1,-5.05445569623623e-05,3.52146575265026e-05,0.0348755233654751,NA,-0.36327412911372,0.744819963993551,1,-2.66366715255537e-05,5.74571569646746e-05,0.0348755233654751,NA,0.744819963993551,"not restored","not restored"
"Staphylococcus","Male","week 5",-0.373616630703489,0.716390092654768,-0.000513786786588085,0.000366005682122604,0.0485384836583382,NA,-0.373616630703489,-0.97390037137798,0.601857153119241,-0.000351999281823198,0.000123924957466029,0.104091111104053,NA,-0.97390037137798,1.05043244460617,0.601857153119241,-0.000117240295403139,0.000368109101222297,0.104091111104053,NA,1.05043244460617,"not restored","not restored"
"Staphylococcus","Male","week 10",0.984712371482574,0.706583342560459,-0.00120565497280447,0.00300888011791723,0.0470885063649329,NA,0.984712371482574,-1.21524589483433,0.507364242026477,-0.00256718121845726,0.000763956072871689,0.0625038996063213,NA,-1.21524589483433,-1.17496261404595,0.507364242026477,-0.00256141765558263,0.000790346471442176,0.0625038996063213,NA,-1.17496261404595,"not restored","not restored"
"Streptococcus","Female","week 5",1.34224507607068,0.240655539106186,-9.99073431182258e-05,0.000309789602634797,0.112543778804203,NA,1.34224507607068,-2.43182129764982,0.069257498864314,-0.000386510171055139,-1.77180759561827e-05,0.290998519053786,NA,-2.43182129764982,-0.898573344390818,0.388162893823814,-0.000251901021659761,0.000105871756697277,0.290998519053786,NA,-0.898573344390818,"not restored","not restored"
"Streptococcus","Female","week 10",0.604411617792463,0.561702047488778,-0.00019605233379819,0.000336565931398481,0.0287347943702023,NA,0.604411617792463,-2.62619738418829,0.0467205034916385,-0.000374737232347014,-3.32786046000181e-05,0.223556116771642,NA,-2.62619738418829,-1.90351270889949,0.0788718263303536,-0.00030811534979521,1.91452603730229e-05,0.223556116771642,NA,-1.90351270889949,"not restored","not restored"
"Streptococcus","Male","week 5",-0.773428187215045,0.447584512047901,-0.000158641452116178,7.24936947423177e-05,0.0266237393752762,NA,-0.773428187215045,-3.28074138731033,0.00481324087040718,-0.000170119788102393,-3.99595540817445e-05,0.263072362809778,NA,-3.28074138731033,-2.7707615690757,0.0090082513644786,-0.000156442459689337,-2.40487164852461e-05,0.263072362809778,NA,-2.7707615690757,"not restored","not restored"
"Streptococcus","Male","week 10",-0.674044435942518,0.507410718347736,-0.000223625094210253,0.000113991339374876,0.0206057321439905,NA,-0.674044435942518,-1.96202042170888,0.254273892686132,-0.000169226114661998,1.33826587998813e-05,0.148574650172769,NA,-1.96202042170888,0.0736631661238358,0.942847886585851,-8.89233356994356e-05,9.49344060926462e-05,0.148574650172769,NA,0.0736631661238358,"not restored","not restored"
"Turicibacter","Female","week 5",-2.3107439633448,0.0767762097734241,-0.0317972113494209,0.00242448993653965,0.244925931365296,NA,-2.3107439633448,-0.398431970539356,1,-0.00107305653463401,0.000753263518808788,0.0342466913733692,0.394383037872511,-0.398431970539356,0.546261123193974,1,-0.000669409910860366,0.00110308779755525,0.0342466913733692,0.394383037872511,0.546261123193974,"not restored","not restored"
"Turicibacter","Female","week 10",-0.493406081115592,0.635073576028117,-0.0382856525466441,0.0248030296789939,0.19845729480685,NA,-0.493406081115592,-0.919955041364425,0.723746988989357,-0.024163514842633,0.00993832985152963,0.351830811228515,NA,-0.919955041364425,1.15200529083167,0.723746988989357,-0.00781514466279861,0.0249491348358321,0.351830811228515,NA,1.15200529083167,"not restored","not restored"
"Turicibacter","Male","week 5",-1.85462920244822,0.0858055392406033,-0.0160579903570941,0.00119941509801048,0.159558058287494,NA,-1.85462920244822,1.0385463405707,0.919036462077981,-5.08421403953105e-05,0.000157115696118711,0.0291347210617189,NA,1.0385463405707,0.565506107280751,1,-7.65312256343002e-05,0.000135544987643601,0.0291347210617189,NA,0.565506107280751,"not restored","not restored"
"Turicibacter","Male","week 10",-1.24607430279868,0.240904332105962,-0.000982358935665199,0.000277166263482413,0.547962440299462,NA,-1.24607430279868,0.0776669088286874,1,-0.00022914291499819,0.000246156978255392,0.210867428027868,NA,0.0776669088286874,1.30189409093933,0.648195086174282,-9.50194022889805e-05,0.000381503871657793,0.210867428027868,NA,1.30189409093933,"not restored","not restored"
"Tuzzerella","Female","week 5",2.94333855163905,0.0164529156171201,0.000857606211544266,0.00506089174314218,0.300113831945924,NA,2.94333855163905,-4.92746688551487,7.16927775094268e-05,-0.00686585978559558,-0.00285087932399904,0.535250237922536,NA,-4.92746688551487,0.386770109271494,0.70181623797751,-0.00162903000691951,0.00238788432479202,0.535250237922536,NA,0.386770109271494,"restored","not restored"
"Tuzzerella","Female","week 10",0.437112620050445,0.66684055841221,-0.00161679792718494,0.00247211996798396,0.00920173149034047,NA,0.437112620050445,-6.2230812094832,8.85478252818139e-07,-0.00541351294493569,-0.00274818335450751,0.523433250231494,NA,-6.2230812094832,-2.39724761521909,0.0221590950948054,-0.00284827704992797,-0.000234706359207634,0.523433250231494,NA,-2.39724761521909,"not restored","not restored"
"Tuzzerella","Male","week 5",0.578371834343819,0.578884028735206,-0.00162509827583931,0.00271388528426085,0.019772807162667,0.384114892518568,0.578371834343819,-1.65982195124312,0.259293151952642,-0.00380036554498108,0.000569677675186502,0.255655231419901,0.547662919657851,-1.65982195124312,1.34685025939827,0.259293151952642,-0.000858679600527273,0.00350172445949657,0.255655231419901,0.547662919657851,1.34685025939827,"not restored","not restored"
"Tuzzerella","Male","week 10",2.61942245271183,0.0393607269094929,0.000249563422882368,0.00330367647457065,0.20865770844785,0.496354115544904,2.61942245271183,-3.30581178908815,0.0126781039577465,-0.00611917541243428,-0.00125465092685503,0.445011487399393,0.78938484099419,-3.30581178908815,0.683068170973396,0.507136275599817,-0.00166819134771543,0.00319958753847644,0.445011487399393,0.78938484099419,0.683068170973396,"restored","not restored"
"Tyzzerella","Female","week 10",NA,NA,NA,NA,NA,NA,NA,-7.50058158518876e-10,1,-9.56367905887505e-06,9.56367905307139e-06,0.0576319111679502,NA,-7.50058158518876e-10,1.04298854980176,1,-5.29710222228072e-06,1.31311941704528e-05,0.0576319111679502,NA,1.04298854980176,"not restored","not restored"
"Tyzzerella","Male","week 10",NA,NA,NA,NA,NA,NA,NA,9.21304278910164e-17,1,-1.92819954025823e-05,1.92819954025823e-05,0.306226513070348,NA,9.21304278910164e-17,1.31393621723956,0.653720632182533,-7.91695484387446e-06,3.07542573263055e-05,0.306226513070348,NA,1.31393621723956,"not restored","not restored"
"UBA1819","Female","week 5",0.200282135239787,0.846868527571534,-0.00256943447364278,0.00304659969580347,0.00283606178713488,0.625182250852973,0.200282135239787,-2.84293645575248,0.0378752985702917,-0.00412933221389744,-0.000475934107196765,0.386524631986182,0.581004177481528,-2.84293645575248,0.826031261044389,0.427977842094917,-0.00110608906698423,0.00241049811511763,0.386524631986182,0.581004177481528,0.826031261044389,"not restored","not restored"
"UBA1819","Female","week 10",0.327952132636577,0.753860623155399,-0.00445161721825733,0.00583776076138306,0.00745682171880741,0.421676303318207,0.327952132636577,-3.50321887989755,0.00964352319548007,-0.00905226861501805,-0.00207530100931794,0.576239529466148,NA,-3.50321887989755,-0.71699254463453,0.487839757841798,-0.00444753806163255,0.00225524382426824,0.576239529466148,NA,-0.71699254463453,"not restored","not restored"
"UBA1819","Male","week 5",-0.180558396217844,0.860435992273701,-0.0013243950992078,0.00112664632666001,0.00774304573132012,NA,-0.180558396217844,-1.56477237350484,0.309384771302619,-0.00104587368635926,0.000196618784593424,0.101188635389415,NA,-1.56477237350484,0.0555902641589287,0.956904880154419,-0.00063385763854288,0.00066570271995528,0.101188635389415,NA,0.0555902641589287,"not restored","not restored"
"UBA1819","Male","week 10",1.89357964524425,0.101572296894837,-0.000675021436813126,0.00591949643058949,0.143518643274712,0.572686619034809,1.89357964524425,-3.76963139438777,0.00555836327478108,-0.00942773064598525,-0.00251006983663195,0.625475805493054,NA,-3.76963139438777,0.349397378373039,0.732801914738554,-0.00291492859620775,0.00402944556318188,0.625475805493054,NA,0.349397378373039,"not restored","not restored"
"UCG-003","Female","week 5",-0.415278816220744,0.691432794481718,-0.000341897932537087,0.000241297103882532,0.0109278734916739,NA,-0.415278816220744,0.986627193533718,1,-0.000181973391607054,0.000465804549093614,0.0509204165993953,NA,0.986627193533718,0.411672637782787,1,-0.000253565498465755,0.000368095315802387,0.0509204165993953,NA,0.411672637782787,"not restored","not restored"
"UCG-003","Female","week 10",-0.466973883604943,0.655091633917997,-0.00104400975671354,0.000701298350698493,0.0105156088688279,0.79423918553867,-0.466973883604943,-2.10100449280283,0.118311864464922,-0.000952970418067901,2.13461888088155e-05,0.432935799843865,NA,-2.10100449280283,0.964168289463638,0.354856698381719,-0.00026198876080414,0.000674077795571024,0.432935799843865,NA,0.964168289463638,"not restored","not restored"
"UCG-003","Male","week 5",-1.86577801294046,0.0754628690789475,-8.65766128892251e-05,4.57303569484729e-06,0.13145692460683,NA,-1.86577801294046,1.73261132595756,0.312060257656773,-2.36966953066883e-05,0.000227940997757724,0.133923670544533,NA,1.73261132595756,0.544153523735175,1,-9.43850186452522e-05,0.0001592754653588,0.133923670544533,NA,0.544153523735175,"not restored","not restored"
"UCG-003","Male","week 10",-2.57153453733354,0.0519086435012826,-0.000922269570762619,-2.60696998876038e-05,0.17234141282568,0.640711069815851,-2.57153453733354,-1.01976254289016,0.32977252074496,-0.000798246595266954,0.000290173898767875,0.386851643279258,NA,-1.01976254289016,2.09016346800835,0.17472085637523,-2.14342522043519e-05,0.0010723207574631,0.386851643279258,NA,2.09016346800835,"not restored","not restored"
"UCG-005","Female","week 5",3.51026012247436,0.00394974606784863,7.68300274136115e-05,0.000298686280089211,0.348846381790702,NA,3.51026012247436,-2.63987633184453,0.066892238844486,-0.000365481028705489,-2.00814118623006e-05,0.24929575208049,NA,-2.63987633184453,-0.996736205700334,0.349546523626419,-0.000235794404248605,9.43744417333574e-05,0.24929575208049,NA,-0.996736205700334,"not restored","not restored"
"UCG-005","Female","week 10",0.572449752918366,0.57282155020822,-4.10003540307469e-05,7.22648778997932e-05,0.0140476231091212,NA,0.572449752918366,-2.06914443994199,0.0955120597370904,-9.94682732735826e-05,-5.2917991689297e-07,0.112354676086106,NA,-2.06914443994199,-1.17251222694955,0.251553006814625,-7.66124205754025e-05,2.09455489259744e-05,0.112354676086106,NA,-1.17251222694955,"not restored","not restored"
"UCG-005","Male","week 5",1.47320028672284,0.309783049658175,-1.50414749753825e-05,8.879091537074e-05,0.0864028170825827,NA,1.47320028672284,0.369795946057709,1,-6.15008573028758e-05,8.70344216312927e-05,0.00681985420419195,NA,0.369795946057709,-0.0700229269079209,1,-7.76351666116931e-05,7.27116727972898e-05,0.00681985420419195,NA,-0.0700229269079209,"not restored","not restored"
"UCG-005","Male","week 10",0.94434806764737,0.711928412886955,-2.47626141588563e-05,6.58583175580085e-05,0.04056343717636,NA,0.94434806764737,-1.64847372250404,0.216934055041978,-7.84968986583058e-05,8.18449407512504e-06,0.122197998958851,NA,-1.64847372250404,0.462361761420532,0.646767262569739,-3.41431678117003e-05,5.42548547909222e-05,0.122197998958851,NA,0.462361761420532,"not restored","not restored"
"UCG-009","Female","week 5",3.1993380497557,0.0367812944541555,0.000882427817361474,0.00657041184682907,0.438684506592714,0.819721743857753,3.1993380497557,-3.39016381724613,0.0113150092836211,-0.00827158099427047,-0.00178154191481146,0.798183161838633,NA,-3.39016381724613,-0.103650374296139,0.919228258867124,-0.0032675879086291,0.00297210374123942,0.798183161838633,NA,-0.103650374296139,"restored","not restored"
"UCG-009","Female","week 10",0.250745895639212,0.811737374817422,-0.00157398117903018,0.00191720674774035,0.00227463136968196,0.447113470426889,0.250745895639212,-3.69283287431012,0.0105234750564972,-0.00369215611543664,-0.00087827755124916,0.459039681387206,0.612878967202147,-3.69283287431012,0.673709371358959,0.515219634492933,-0.000938754287576751,0.00175826940558052,0.459039681387206,0.612878967202147,0.673709371358959,"not restored","not restored"
"UCG-009","Male","week 5",2.93181796124284,0.053911884336864,0.000226303827817641,0.00259252261247605,0.267121092871305,0.433967910337096,2.93181796124284,-1.79212312005405,0.210860421575928,-0.00218540550160146,0.00024707152247923,0.107976403516109,0.679184496089962,-1.79212312005405,1.13928841234836,0.280329075051261,-0.000610316049683674,0.00189863546137863,0.107976403516109,0.679184496089962,1.13928841234836,"not restored","not restored"
"UCG-009","Male","week 10",0.715870549052826,0.495907901927143,-0.000992221100821046,0.00186890167817574,0.0250448936984902,0.69249709377028,0.715870549052826,-3.59992179076917,0.00826765908298408,-0.00389072815430299,-0.000939542269060703,0.504779113643032,0.838670241569826,-3.59992179076917,0.791797233692984,0.444589123306158,-0.00094210614577136,0.00200856861253817,0.504779113643032,0.838670241569826,0.791797233692984,"not restored","not restored"
"[Eubacterium] brachy group","Female","week 5",-0.763429949907919,0.472886737967192,-0.000386557265451636,0.000201174538358311,0.0497494418571525,NA,-0.763429949907919,-0.08847395904755,0.931181913956338,-0.00032610033741952,0.00030106969418925,0.271040363741268,NA,-0.08847395904755,1.70743951928618,0.350476492312628,-6.86167147053532e-05,0.000533735113527947,0.271040363741268,NA,1.70743951928618,"not restored","not restored"
"[Eubacterium] brachy group","Female","week 10",-1.10907918715475,0.280105569548814,-0.000319646836057746,9.74109996468493e-05,0.0759164339777292,NA,-1.10907918715475,-1.85742747267412,0.180574744147947,-0.000576991790288159,4.89521802654813e-05,0.25409973879,NA,-1.85742747267412,-0.638408666741233,0.536080341745805,-0.000388014896701992,0.000213285237811237,0.25409973879,NA,-0.638408666741233,"not restored","not restored"
"[Eubacterium] brachy group","Male","week 5",0.381493743050891,0.70955975128724,-4.0510893218578e-05,5.76894283811082e-05,0.00871806029618415,NA,0.381493743050891,0.331447214505281,1,-3.98706076380282e-05,5.54103805228565e-05,0.00320072497087242,NA,0.331447214505281,0.234172577222012,1,-4.29857025792515e-05,5.41822210021239e-05,0.00320072497087242,NA,0.234172577222012,"not restored","not restored"
"[Eubacterium] brachy group","Male","week 10",0.896281338592207,0.380484202353257,-0.000108693856552349,0.000272959075209103,0.038168239604648,NA,0.896281338592207,-2.83760447703413,0.0301233866321494,-0.00043041089209698,-5.63451436087544e-05,0.379847599330711,NA,-2.83760447703413,0.386402625064054,0.705704811130756,-0.000154718003515993,0.000221773050959311,0.379847599330711,NA,0.386402625064054,"not restored","not restored"
"[Eubacterium] nodatum group","Female","week 5",2.01504029275617,0.112562266345477,-1.96302648492242e-06,0.000136431524796697,0.150049122512458,NA,2.01504029275617,-1.09602875662847,0.622584459928362,-0.000217052124967071,8.06413095385973e-05,0.0784016959171624,NA,-1.09602875662847,-0.276371229237986,0.789615333937118,-0.000167613706615951,0.000132019192164619,0.0784016959171624,NA,-0.276371229237986,"not restored","not restored"
"[Eubacterium] nodatum group","Female","week 10",1.47983253493044,0.30619307914685,-7.4305772283014e-06,4.44516534862511e-05,0.0869357939047632,NA,1.47983253493044,-0.283723865060825,1,-0.000152599644597311,0.000120008936283178,0.549369792604148,NA,-0.283723865060825,1.18950201304399,0.785049481062426,-5.78280093026542e-05,0.000190333891951282,0.549369792604148,NA,1.18950201304399,"not restored","not restored"
"[Eubacterium] nodatum group","Male","week 5",NA,NA,NA,NA,NA,NA,NA,0.516963938533829,1,-3.31360379782432e-05,5.33817848141266e-05,0.0387658003259485,NA,0.516963938533829,1.08972559577133,0.894896528018405,-2.19213653146975e-05,6.52964589031347e-05,0.0387658003259485,NA,1.08972559577133,"not restored","not restored"
"[Eubacterium] nodatum group","Male","week 10",1.14643349688522,0.528152894237069,-7.99923092555274e-06,2.77450595529343e-05,0.0562439885241821,NA,1.14643349688522,0.0904095361498588,1,-6.73342197787844e-05,7.36042228030638e-05,0.400822564416118,NA,0.0904095361498588,4.26687062236462,0.00044923847358001,7.90214605897017e-05,0.000222751034377725,0.400822564416118,NA,4.26687062236462,"not restored","not restored"
"[Eubacterium] oxidoreducens group","Female","week 5",-0.896397685112729,0.456046031734964,-6.81606385981145e-05,3.42520930281119e-05,0.0459964304177192,NA,-0.896397685112729,0.666755516036878,1,-6.08160823356336e-06,9.2464406457484e-06,0.0861185392621113,NA,0.666755516036878,1.60204609768412,0.632846126910385,-3.95538995917337e-06,1.16296760644052e-05,0.0861185392621113,NA,1.60204609768412,"not restored","not restored"
"[Eubacterium] oxidoreducens group","Female","week 10",NA,NA,NA,NA,NA,NA,NA,0.942704493271876,0.997639594609413,-9.56405510244973e-06,2.59103059258042e-05,0.0352243204903711,NA,0.942704493271876,0.98694955107478,0.997639594609413,-9.08222565658815e-06,2.58969518174207e-05,0.0352243204903711,NA,0.98694955107478,"not restored","not restored"
"[Eubacterium] oxidoreducens group","Male","week 10",0.286358171646835,0.951654417792572,-2.62974114506392e-05,3.37748423776487e-05,0.00384499495779959,NA,0.286358171646835,-1.06199002450089,0.630035567180334,-3.34817780833258e-05,1.20151783506423e-05,0.0349611370542164,NA,-1.06199002450089,-0.444567060745812,0.666065201475348,-2.74739161320772e-05,1.83302871147547e-05,0.0349611370542164,NA,-0.444567060745812,"not restored","not restored"
"[Eubacterium] xylanophilum group","Female","week 5",-0.896397685112345,0.456046031719011,-0.000247856867625016,0.000124553065552279,0.0459964304177366,NA,-0.896397685112345,0,1,-0.000168151121765376,0.000168151121765376,0.335898874901773,NA,0,0.979725155260386,1,-8.91414738026175e-05,0.000234275115894448,0.335898874901773,NA,0.979725155260386,"not restored","not restored"
"[Eubacterium] xylanophilum group","Female","week 10",1.15455394734307,0.570450226660832,-0.00011651301971234,0.000341127007434749,0.080160032303537,0.719304945263904,1.15455394734307,-1.2986749634595,0.447970443157126,-0.000310555036234273,8.23858935892016e-05,0.280973864635216,NA,-1.2986749634595,-1.23599524009333,0.447970443157126,-0.000296855232794527,8.30257943496234e-05,0.280973864635216,NA,-1.23599524009333,"not restored","not restored"
"[Eubacterium] xylanophilum group","Male","week 10",NA,NA,NA,NA,NA,NA,NA,0.191142611701343,1,-0.000102169626204046,0.000121279719335852,0.177912758458367,NA,0.191142611701343,2.24405778405703,0.139362516990524,2.14528502764724e-06,0.000226614820289165,0.177912758458367,NA,2.24405778405703,"not restored","not restored"
"[Ruminococcus] torques group","Male","week 10",NA,NA,NA,NA,NA,NA,NA,1.32868081060402,0.554627943521298,-2.4384543222744e-05,0.000125864626111496,0.69171166204308,NA,1.32868081060402,-1.20424009815054e-16,1,-7.51707204521534e-05,7.51707204521534e-05,0.69171166204308,NA,-1.20424009815054e-16,"not restored","not restored"
