"sex","timepoint","Family",".y..x","group1","group2","p","p.adj","p.format","p.signif","method",".y..y","effsize","n1","n2","magnitude"
"Female","week 10","Saccharimonadaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.242208228204891,1,"0.24221","ns","Wilcoxon","Abundance",0.245741333835004,12,12,"small"
"Female","week 10","Saccharimonadaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.200383928273432,1,"0.20038","ns","Wilcoxon","Abundance",0.262658155512956,12,13,"small"
"Female","week 10","Saccharimonadaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.589836465027946,1,"0.58984","ns","Wilcoxon","Abundance",0.117373675985357,12,12,"small"
"Female","week 10","Saccharimonadaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.514132510813066,1,"0.51413","ns","Wilcoxon","Abundance",0.137350846072229,12,13,"small"
"Female","week 10","Saccharimonadaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.913298655751301,1,"0.91330","ns","Wilcoxon","Abundance",0.0290343352569771,12,13,"small"
"Male","week 10","Saccharimonadaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0905208596874356,1,"0.09052","ns","Wilcoxon","Abundance",0.35228681859286,12,12,"moderate"
"Male","week 10","Saccharimonadaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.103680167314925,1,"0.10368","ns","Wilcoxon","Abundance",0.331594256782625,12,13,"moderate"
"Male","week 10","Saccharimonadaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.477994997836725,1,"0.47799","ns","Wilcoxon","Abundance",0.151129478149827,12,12,"small"
"Male","week 10","Saccharimonadaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.680300915204747,1,"0.68030","ns","Wilcoxon","Abundance",0.0892780499469486,12,13,"small"
"Male","week 10","Saccharimonadaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.173588562918527,1,"0.17359","ns","Wilcoxon","Abundance",0.284539353478848,12,12,"small"
"Male","week 10","Saccharimonadaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.231141448679665,1,"0.23114","ns","Wilcoxon","Abundance",0.245625375394537,13,12,"small"
"Female","week 5","Saccharimonadaceae","Abundance","Control Vehicle","HFHS Vehicle",0.349941967275433,1,"0.34994","ns","Wilcoxon","Abundance",0.197374364005044,12,12,"small"
"Female","week 5","Saccharimonadaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.236462132349235,1,"0.23646","ns","Wilcoxon","Abundance",0.247854037553605,12,12,"small"
"Female","week 5","Saccharimonadaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.407112531891538,1,"0.40711","ns","Wilcoxon","Abundance",0.171937762776176,12,13,"small"
"Female","week 5","Saccharimonadaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0953916483695426,1,"0.09539","ns","Wilcoxon","Abundance",0.346823692318906,12,12,"moderate"
"Female","week 5","Saccharimonadaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.973808344786604,1,"0.97381","ns","Wilcoxon","Abundance",0.0131329077756478,12,13,"small"
"Female","week 5","Saccharimonadaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.09358806161844,1,"0.09359","ns","Wilcoxon","Abundance",0.341341844747745,12,13,"moderate"
"Male","week 10","Staphylococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.247786834048584,1,"0.24779","ns","Wilcoxon","Abundance",0.244988428087751,12,12,"small"
"Male","week 10","Staphylococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,12,13,"small"
"Male","week 10","Staphylococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0.0122868296795748,12,12,"small"
"Male","week 10","Staphylococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0672161899488388,1,"0.06722","ns","Wilcoxon","Abundance",0.375677915588014,12,13,"moderate"
"Male","week 10","Staphylococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.286044781660782,1,"0.28604","ns","Wilcoxon","Abundance",0.226841137118288,12,12,"small"
"Male","week 10","Staphylococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,13,12,"small"
"Female","week 5","Staphylococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0135895356641936,1,"0.01359","*","Wilcoxon","Abundance",0.510061988755667,12,12,"large"
"Female","week 5","Staphylococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.0788056024469581,1,"0.07881","ns","Wilcoxon","Abundance",0.369031449237481,12,12,"moderate"
"Female","week 5","Staphylococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.57674292952498,1,"0.57674","ns","Wilcoxon","Abundance",0.11819616998083,12,13,"small"
"Female","week 5","Staphylococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000383391726577478,0.31,"0.00038","***","Wilcoxon","Abundance",0.731672623231324,12,12,"large"
"Female","week 5","Staphylococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.02130841606999,1,"0.02131","*","Wilcoxon","Abundance",0.466180064586604,12,13,"moderate"
"Female","week 5","Staphylococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0216829568880068,1,"0.02168","*","Wilcoxon","Abundance",0.466957885540618,12,13,"moderate"
"Male","week 5","Staphylococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.549956572638005,1,"0.54996","ns","Wilcoxon","Abundance",0.128453219377373,12,12,"small"
"Male","week 5","Staphylococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.017821690065322,1,"0.01782","*","Wilcoxon","Abundance",0.4807279612528,12,13,"moderate"
"Male","week 5","Staphylococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.924796616344562,1,"0.92480","ns","Wilcoxon","Abundance",0.0256906438754745,12,12,"small"
"Male","week 5","Staphylococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0385745864664955,1,"0.03857","*","Wilcoxon","Abundance",0.420997861226167,12,13,"moderate"
"Male","week 5","Staphylococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.698924131151563,1,"0.69892","ns","Wilcoxon","Abundance",0.0855288910688525,12,12,"small"
"Male","week 5","Staphylococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0385745864664955,1,"0.03857","*","Wilcoxon","Abundance",0.420997861226167,13,12,"moderate"
"Female","week 10","Staphylococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 10","Staphylococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 10","Staphylococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 10","Staphylococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,13,"small"
"Female","week 10","Staphylococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 10","Streptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.787421676386028,1,"0.78742","ns","Wilcoxon","Abundance",0.0611601771184276,12,12,"small"
"Female","week 10","Streptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.0194921210426381,1,"0.01949","*","Wilcoxon","Abundance",0.484166413439599,12,12,"moderate"
"Female","week 10","Streptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.385216031954912,1,"0.38522","ns","Wilcoxon","Abundance",0.179653602498813,12,13,"small"
"Female","week 10","Streptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00313834848136461,1,"0.00314","**","Wilcoxon","Abundance",0.609727186026103,12,12,"large"
"Female","week 10","Streptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.175442196483893,1,"0.17544","ns","Wilcoxon","Abundance",0.27675016209078,12,13,"small"
"Female","week 10","Streptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0753458910952242,1,"0.07535","ns","Wilcoxon","Abundance",0.362929190712213,12,13,"moderate"
"Male","week 10","Streptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.599975333812804,1,"0.59998","ns","Wilcoxon","Abundance",0.113347108612371,12,12,"small"
"Male","week 10","Streptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00519712366826754,1,"0.00520","**","Wilcoxon","Abundance",0.566169537511053,12,13,"large"
"Male","week 10","Streptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.636950154335105,1,"0.63695","ns","Wilcoxon","Abundance",0.102762575501898,12,12,"small"
"Male","week 10","Streptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00519712366826754,1,"0.00520","**","Wilcoxon","Abundance",0.566169537511053,12,13,"large"
"Male","week 10","Streptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.825675375460426,1,"0.82568","ns","Wilcoxon","Abundance",0.051381287750949,12,12,"small"
"Male","week 10","Streptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0127584297695074,1,"0.01276","*","Wilcoxon","Abundance",0.505871042669002,13,12,"large"
"Female","week 5","Streptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.195658404819024,1,"0.19566","ns","Wilcoxon","Abundance",0.270143989884576,12,12,"small"
"Female","week 5","Streptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00285558548609658,1,"0.00286","**","Wilcoxon","Abundance",0.616211798923126,12,12,"large"
"Female","week 5","Streptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,13,"small"
"Female","week 5","Streptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000383391726577478,0.31,"0.00038","***","Wilcoxon","Abundance",0.731672623231324,12,12,"large"
"Female","week 5","Streptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.358127762510122,1,"0.35813","ns","Wilcoxon","Abundance",0.189357015725498,12,13,"small"
"Female","week 5","Streptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0043715097917865,1,"0.00437","**","Wilcoxon","Abundance",0.57687355350336,12,13,"large"
"Male","week 5","Streptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.384899032263962,1,"0.38490","ns","Wilcoxon","Abundance",0.183480531355283,12,12,"small"
"Male","week 5","Streptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.000720325428721476,0.57,"0.00072","***","Wilcoxon","Abundance",0.682911204333685,12,13,"large"
"Male","week 5","Streptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00615058795423664,1,"0.00615","**","Wilcoxon","Abundance",0.565806510147793,12,12,"large"
"Male","week 5","Streptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00519712366826754,1,"0.00520","**","Wilcoxon","Abundance",0.566169537511053,12,13,"large"
"Male","week 5","Streptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0585157428344866,1,"0.05852","ns","Wilcoxon","Abundance",0.393186134136006,12,12,"moderate"
"Male","week 5","Streptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.148589452248933,1,"0.14859","ns","Wilcoxon","Abundance",0.300462606288666,13,12,"moderate"
"Female","week 10","Sutterellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0919047808591561,1,"0.09190","ns","Wilcoxon","Abundance",0.35105904833572,12,12,"moderate"
"Female","week 10","Sutterellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00477697557355508,1,"0.00478","**","Wilcoxon","Abundance",0.58191512664528,12,12,"large"
"Female","week 10","Sutterellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00519712366826754,1,"0.00520","**","Wilcoxon","Abundance",0.566169537511053,12,13,"large"
"Female","week 10","Sutterellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",2.39284161350814e-05,0.022,"2.4e-05","****","Wilcoxon","Abundance",0.868474515081671,12,12,"large"
"Female","week 10","Sutterellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.148589452248933,1,"0.14859","ns","Wilcoxon","Abundance",0.300462606288666,12,13,"moderate"
"Female","week 10","Sutterellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",5.47710587857004e-06,0.005,"5.5e-06","****","Wilcoxon","Abundance",0.914991421995628,12,13,"large"
"Male","week 10","Sutterellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0424174969639636,1,"0.04242","*","Wilcoxon","Abundance",0.421270858002864,12,12,"moderate"
"Male","week 10","Sutterellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",7.17840581565878e-05,0.061,"7.2e-05","****","Wilcoxon","Abundance",0.799535027568456,12,13,"large"
"Male","week 10","Sutterellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.078571522933535,1,"0.07857","ns","Wilcoxon","Abundance",0.365836311615662,12,12,"moderate"
"Male","week 10","Sutterellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",1.32505234158494e-05,0.012,"1.3e-05","****","Wilcoxon","Abundance",0.876805851387121,12,13,"large"
"Male","week 10","Sutterellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.489550368276039,1,"0.48955","ns","Wilcoxon","Abundance",0.149352048806699,12,12,"small"
"Male","week 10","Sutterellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",1.58719412640558e-05,0.014,"1.6e-05","****","Wilcoxon","Abundance",0.86881454274052,13,12,"large"
"Male","week 5","Sutterellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.874990750368516,1,"0.87499","ns","Wilcoxon","Abundance",0.0385359658132118,12,12,"small"
"Male","week 5","Sutterellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00462731799933912,1,"0.00463","**","Wilcoxon","Abundance",0.571877631278959,12,13,"large"
"Male","week 5","Sutterellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.445251759352402,1,"0.44525","ns","Wilcoxon","Abundance",0.162593916273628,12,12,"small"
"Male","week 5","Sutterellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00569807303580285,1,"0.00570","**","Wilcoxon","Abundance",0.558462966910338,12,13,"large"
"Male","week 5","Sutterellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.679782857403638,1,"0.67978","ns","Wilcoxon","Abundance",0.0912753525672872,12,12,"small"
"Male","week 5","Sutterellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0211987623610712,1,"0.02120","*","Wilcoxon","Abundance",0.466505677340584,13,12,"moderate"
"Female","week 5","Sutterellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0788056024469581,1,"0.07881","ns","Wilcoxon","Abundance",0.369031449237481,12,12,"moderate"
"Female","week 5","Sutterellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",4.86039963714985e-05,0.042,"4.9e-05","****","Wilcoxon","Abundance",0.835253903055117,12,12,"large"
"Female","week 5","Sutterellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.286947178116908,1,"0.28695","ns","Wilcoxon","Abundance",0.221487254201195,12,13,"small"
"Female","week 5","Sutterellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",1.02689156151545e-05,0.0094,"1.0e-05","****","Wilcoxon","Abundance",0.906776868898964,12,12,"large"
"Female","week 5","Sutterellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 5","Sutterellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",1.7438402161462e-05,0.016,"1.7e-05","****","Wilcoxon","Abundance",0.864844256533686,12,13,"large"
"Female","week 10","Tannerellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.000900935596360016,0.71,"0.00090","***","Wilcoxon","Abundance",0.683536555146996,12,12,"large"
"Female","week 10","Tannerellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",9.73456756471326e-05,0.082,"9.7e-05","****","Wilcoxon","Abundance",0.801387685344754,12,12,"large"
"Female","week 10","Tannerellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.000367017660039426,0.3,"0.00037","***","Wilcoxon","Abundance",0.717985347050956,12,13,"large"
"Female","week 10","Tannerellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.026229387834857,1,"0.02623","*","Wilcoxon","Abundance",0.459619407771256,12,12,"moderate"
"Female","week 10","Tannerellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.121094567038586,1,"0.12109","ns","Wilcoxon","Abundance",0.315478410067844,12,13,"moderate"
"Female","week 10","Tannerellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.806636280193047,1,"0.80664","ns","Wilcoxon","Abundance",0.0543928293220421,12,13,"small"
"Male","week 10","Tannerellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0689643333390541,1,"0.06896","ns","Wilcoxon","Abundance",0.377123616632825,12,12,"moderate"
"Male","week 10","Tannerellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",2.49286946474741e-05,0.022,"2.5e-05","****","Wilcoxon","Abundance",0.848528137423857,12,13,"large"
"Male","week 10","Tannerellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.62352939698878,1,"0.62353","ns","Wilcoxon","Abundance",0.106089082529386,12,12,"small"
"Male","week 10","Tannerellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",8.03076494603172e-05,0.068,"8.0e-05","****","Wilcoxon","Abundance",0.794135308101815,12,13,"large"
"Male","week 10","Tannerellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.435630855243079,1,"0.43563","ns","Wilcoxon","Abundance",0.165027461712379,12,12,"small"
"Male","week 10","Tannerellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00708201323556219,1,"0.00708","**","Wilcoxon","Abundance",0.544032924998482,13,12,"large"
"Female","week 5","Tannerellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.000384202027034971,0.31,"0.00038","***","Wilcoxon","Abundance",0.730677007226099,12,12,"large"
"Female","week 5","Tannerellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",3.6584553538971e-05,0.032,"3.7e-05","****","Wilcoxon","Abundance",0.848528137423857,12,12,"large"
"Female","week 5","Tannerellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",8.03076494603172e-05,0.068,"8.0e-05","****","Wilcoxon","Abundance",0.794135308101815,12,13,"large"
"Female","week 5","Tannerellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00354983863491357,1,"0.00355","**","Wilcoxon","Abundance",0.601040764008566,12,12,"large"
"Female","week 5","Tannerellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.264827710046756,1,"0.26483","ns","Wilcoxon","Abundance",0.228449883152577,12,13,"small"
"Female","week 5","Tannerellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0154999933352888,1,"0.01550","*","Wilcoxon","Abundance",0.489535463898379,12,13,"moderate"
"Male","week 5","Tannerellaceae","Abundance","Control Vehicle","HFHS Vehicle",3.6584553538971e-05,0.032,"3.7e-05","****","Wilcoxon","Abundance",0.848528137423857,12,12,"large"
"Male","week 5","Tannerellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",2.49286946474741e-05,0.022,"2.5e-05","****","Wilcoxon","Abundance",0.848528137423857,12,13,"large"
"Male","week 5","Tannerellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",3.64420272924621e-05,0.032,"3.6e-05","****","Wilcoxon","Abundance",0.84871266023509,12,12,"large"
"Male","week 5","Tannerellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",3.16785710013428e-05,0.028,"3.2e-05","****","Wilcoxon","Abundance",0.837649571559449,12,13,"large"
"Male","week 5","Tannerellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.053046277610996,1,"0.05305","ns","Wilcoxon","Abundance",0.400780978444348,12,12,"moderate"
"Male","week 5","Tannerellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00597859082603208,1,"0.00598","**","Wilcoxon","Abundance",0.555234126656116,13,12,"large"
"Male","week 10","UCG-010","Abundance","Control Vehicle","HFHS Vehicle",0.643444944084326,1,"0.64344","ns","Wilcoxon","Abundance",0.10039194175788,12,12,"small"
"Male","week 10","UCG-010","Abundance","Control Vehicle","HFHS FOS+GOS",0.339296182346745,1,"0.33930","ns","Wilcoxon","Abundance",0.196571690072868,12,13,"small"
"Male","week 10","UCG-010","Abundance","Control Vehicle","HFHS B. longum APC1472",0.930987446559567,1,"0.93099","ns","Wilcoxon","Abundance",0.0235702260395516,12,12,"small"
"Male","week 10","UCG-010","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.394037827119876,1,"0.39404","ns","Wilcoxon","Abundance",0.175962348085833,12,13,"small"
"Male","week 10","UCG-010","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.370427914802454,1,"0.37043","ns","Wilcoxon","Abundance",0.188725989286407,12,12,"small"
"Male","week 10","UCG-010","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0678993703030328,1,"0.06790","ns","Wilcoxon","Abundance",0.370584588633874,13,12,"moderate"
"Male","week 5","UCG-010","Abundance","Control Vehicle","HFHS Vehicle",0.0984022404353029,1,"0.09840","ns","Wilcoxon","Abundance",0.343263988341346,12,12,"moderate"
"Male","week 5","UCG-010","Abundance","Control Vehicle","HFHS FOS+GOS",0.156500156319897,1,"0.15650","ns","Wilcoxon","Abundance",0.288837988199931,12,13,"small"
"Male","week 5","UCG-010","Abundance","Control Vehicle","HFHS B. longum APC1472",0.504862505394025,1,"0.50486","ns","Wilcoxon","Abundance",0.142040271037798,12,12,"small"
"Male","week 5","UCG-010","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.462419464131102,1,"0.46242","ns","Wilcoxon","Abundance",0.152417211238934,12,13,"small"
"Male","week 5","UCG-010","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.369801790101652,1,"0.36980","ns","Wilcoxon","Abundance",0.188973066838362,12,12,"small"
"Male","week 5","UCG-010","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.340788940172151,1,"0.34079","ns","Wilcoxon","Abundance",0.195964985878629,13,12,"small"
"Female","week 5","UCG-010","Abundance","Control Vehicle","HFHS Vehicle",0.140868815028927,1,"0.14087","ns","Wilcoxon","Abundance",0.30647957175156,12,12,"moderate"
"Female","week 5","UCG-010","Abundance","Control Vehicle","HFHS FOS+GOS",0.62352939698878,1,"0.62353","ns","Wilcoxon","Abundance",0.106089082529386,12,12,"small"
"Female","week 5","UCG-010","Abundance","Control Vehicle","HFHS B. longum APC1472",0.891628128394439,1,"0.89163","ns","Wilcoxon","Abundance",0.0326986401735771,12,13,"small"
"Female","week 5","UCG-010","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.214493807783517,1,"0.21449","ns","Wilcoxon","Abundance",0.259272486435068,12,12,"small"
"Female","week 5","UCG-010","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.165355192586925,1,"0.16536","ns","Wilcoxon","Abundance",0.282897120999211,12,13,"small"
"Female","week 5","UCG-010","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.84898666822161,1,"0.84899","ns","Wilcoxon","Abundance",0.0435226339998786,12,13,"small"
"Female","week 10","UCG-010","Abundance","Control Vehicle","HFHS Vehicle",0.458520815422142,1,"0.45852","ns","Wilcoxon","Abundance",0.157366677387196,12,12,"small"
"Female","week 10","UCG-010","Abundance","Control Vehicle","HFHS FOS+GOS",0.49525036055439,1,"0.49525","ns","Wilcoxon","Abundance",0.145261548357412,12,12,"small"
"Female","week 10","UCG-010","Abundance","Control Vehicle","HFHS B. longum APC1472",0.135457919065772,1,"0.13546","ns","Wilcoxon","Abundance",0.304113496832362,12,13,"moderate"
"Female","week 10","UCG-010","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.976537954270814,1,"0.97654","ns","Wilcoxon","Abundance",0.0120063995504256,12,12,"small"
"Female","week 10","UCG-010","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.601400055640192,1,"0.60140","ns","Wilcoxon","Abundance",0.109976467553646,12,13,"small"
"Female","week 10","UCG-010","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.309019142451115,1,"0.30902","ns","Wilcoxon","Abundance",0.208955288351927,12,13,"small"
"Male","week 10","Xanthobacteraceae","Abundance","Control Vehicle","HFHS Vehicle",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Xanthobacteraceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,12,13,"small"
"Male","week 10","Xanthobacteraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 5","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS Vehicle",0.838945577582555,1,"0.83895","ns","Wilcoxon","Abundance",0.0497840162688997,12,12,"small"
"Male","week 5","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS FOS+GOS",0.148589452248933,1,"0.14859","ns","Wilcoxon","Abundance",0.300462606288666,12,13,"moderate"
"Male","week 5","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.513856433533076,1,"0.51386","ns","Wilcoxon","Abundance",0.143512230259021,12,12,"small"
"Male","week 5","[Clostridium] methylpentosum group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0672161899488388,1,"0.06722","ns","Wilcoxon","Abundance",0.375677915588014,12,13,"moderate"
"Male","week 5","[Clostridium] methylpentosum group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.286044781660782,1,"0.28604","ns","Wilcoxon","Abundance",0.226841137118288,12,12,"small"
"Male","week 5","[Clostridium] methylpentosum group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,13,12,"small"
"Female","week 5","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS Vehicle",0.371154895890766,1,"0.37115","ns","Wilcoxon","Abundance",0.189571886101289,12,12,"small"
"Female","week 5","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS FOS+GOS",0.0788056024469581,1,"0.07881","ns","Wilcoxon","Abundance",0.369031449237481,12,12,"moderate"
"Female","week 5","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.971048795984476,1,"0.97105","ns","Wilcoxon","Abundance",0.0145171676284885,12,13,"small"
"Female","week 5","[Clostridium] methylpentosum group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0164731558055827,1,"0.01647","*","Wilcoxon","Abundance",0.497840162688997,12,12,"moderate"
