"sex","timepoint","Genus",".y..x","group1","group2","p","p.adj","p.format","p.signif","method",".y..y","effsize","n1","n2","magnitude"
"Female","week 5","Monoglobus","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0366874429478183,1,"0.03669","*","Wilcoxon","Abundance",0.435534983267113,12,12,"moderate"
"Female","week 5","Monoglobus","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.86960412871442,1,"0.86960","ns","Wilcoxon","Abundance",0.0393987233269434,12,13,"small"
"Female","week 5","Monoglobus","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0452950543307626,1,"0.04530","*","Wilcoxon","Abundance",0.408899546217591,12,13,"moderate"
"Male","week 5","Monoglobus","Abundance","Control Vehicle","HFHS Vehicle",0.328106340687351,1,"0.32811","ns","Wilcoxon","Abundance",0.208693846148825,12,12,"small"
"Male","week 5","Monoglobus","Abundance","Control Vehicle","HFHS FOS+GOS",0.250131526127966,1,"0.25013","ns","Wilcoxon","Abundance",0.238524735293595,12,13,"small"
"Male","week 5","Monoglobus","Abundance","Control Vehicle","HFHS B. longum APC1472",0.328106340687351,1,"0.32811","ns","Wilcoxon","Abundance",0.208693846148825,12,12,"small"
"Male","week 5","Monoglobus","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.953922857273418,1,"0.95392","ns","Wilcoxon","Abundance",0.0231125081760512,12,13,"small"
"Male","week 5","Monoglobus","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0.0122868296795748,12,12,"small"
"Male","week 5","Monoglobus","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.953922857273418,1,"0.95392","ns","Wilcoxon","Abundance",0.0231125081760512,13,12,"small"
"Female","week 10","Mucispirillum","Abundance","Control Vehicle","HFHS Vehicle",0.0395360941154839,1,"0.03954","*","Wilcoxon","Abundance",0.426120813113395,12,12,"moderate"
"Female","week 10","Mucispirillum","Abundance","Control Vehicle","HFHS FOS+GOS",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,12,"small"
"Female","week 10","Mucispirillum","Abundance","Control Vehicle","HFHS B. longum APC1472",0.817606038974758,1,"0.81761","ns","Wilcoxon","Abundance",0.0518906553920212,12,13,"small"
"Female","week 10","Mucispirillum","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0193469737642102,1,"0.01935","*","Wilcoxon","Abundance",0.483294709300537,12,12,"moderate"
"Female","week 10","Mucispirillum","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0342558590721853,1,"0.03426","*","Wilcoxon","Abundance",0.428908223459219,12,13,"moderate"
"Female","week 10","Mucispirillum","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.635933151631081,1,"0.63593","ns","Wilcoxon","Abundance",0.100247831854675,12,13,"small"
"Female","week 5","Mucispirillum","Abundance","Control Vehicle","HFHS Vehicle",0.389849520182548,1,"0.38985","ns","Wilcoxon","Abundance",0.181576935446765,12,12,"small"
"Female","week 5","Mucispirillum","Abundance","Control Vehicle","HFHS FOS+GOS",0.0861085935144647,1,"0.08611","ns","Wilcoxon","Abundance",0.356274567333845,12,12,"moderate"
"Female","week 5","Mucispirillum","Abundance","Control Vehicle","HFHS B. longum APC1472",0.885389358887526,1,"0.88539","ns","Wilcoxon","Abundance",0.0345937702613475,12,13,"small"
"Female","week 5","Mucispirillum","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.54401974375423,1,"0.54402","ns","Wilcoxon","Abundance",0.129749117634405,12,12,"small"
"Female","week 5","Mucispirillum","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.419348540484245,1,"0.41935","ns","Wilcoxon","Abundance",0.167079719757792,12,13,"small"
"Female","week 5","Mucispirillum","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.13207397383028,1,"0.13207","ns","Wilcoxon","Abundance",0.306670969478312,12,13,"moderate"
"Male","week 5","Mucispirillum","Abundance","Control Vehicle","HFHS Vehicle",0.0349304854554014,1,"0.03493","*","Wilcoxon","Abundance",0.436428850224817,12,12,"moderate"
"Male","week 5","Mucispirillum","Abundance","Control Vehicle","HFHS FOS+GOS",0.163806508693394,1,"0.16381","ns","Wilcoxon","Abundance",0.28393688566081,12,13,"small"
"Male","week 5","Mucispirillum","Abundance","Control Vehicle","HFHS B. longum APC1472",0.267601450476467,1,"0.26760","ns","Wilcoxon","Abundance",0.232408673050025,12,12,"small"
"Male","week 5","Mucispirillum","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.702844040965511,1,"0.70284","ns","Wilcoxon","Abundance",0.0817466004339427,12,13,"small"
"Male","week 5","Mucispirillum","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0910032404993264,1,"0.09100","ns","Wilcoxon","Abundance",0.351048741863745,12,12,"moderate"
"Male","week 5","Mucispirillum","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.181548016998181,1,"0.18155","ns","Wilcoxon","Abundance",0.272885891465329,13,12,"small"
"Male","week 10","Mucispirillum","Abundance","Control Vehicle","HFHS Vehicle",0.839825619710118,1,"0.83983","ns","Wilcoxon","Abundance",0.0471507033463939,12,12,"small"
"Male","week 10","Mucispirillum","Abundance","Control Vehicle","HFHS FOS+GOS",0.13395467569735,1,"0.13395","ns","Wilcoxon","Abundance",0.305187308286719,12,13,"moderate"
"Male","week 10","Mucispirillum","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0191570995619852,1,"0.01916","*","Wilcoxon","Abundance",0.484205161191372,12,12,"moderate"
"Male","week 10","Mucispirillum","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.036213081710776,1,"0.03621","*","Wilcoxon","Abundance",0.424345681498816,12,13,"moderate"
"Male","week 10","Mucispirillum","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0129854881857653,1,"0.01299","*","Wilcoxon","Abundance",0.513044101755983,12,12,"large"
"Male","week 10","Mucispirillum","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.172415167608652,1,"0.17242","ns","Wilcoxon","Abundance",0.278466199596321,13,12,"small"
"Female","week 10","Muribacter","Abundance","Control Vehicle","HFHS Vehicle",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 10","Muribacter","Abundance","Control Vehicle","HFHS FOS+GOS",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 10","Muribacter","Abundance","Control Vehicle","HFHS B. longum APC1472",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,12,13,"small"
"Female","week 5","Muribaculum","Abundance","Control Vehicle","HFHS Vehicle",0.0366874429478183,1,"0.03669","*","Wilcoxon","Abundance",0.435534983267113,12,12,"moderate"
"Female","week 5","Muribaculum","Abundance","Control Vehicle","HFHS FOS+GOS",0.000417897728966999,0.7,"0.00042","***","Wilcoxon","Abundance",0.726307741787059,12,12,"large"
"Female","week 5","Muribaculum","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0298346371350379,1,"0.02983","*","Wilcoxon","Abundance",0.442974508402391,12,13,"moderate"
"Female","week 5","Muribaculum","Abundance","HFHS Vehicle","HFHS FOS+GOS",3.75846071382431e-05,0.067,"3.8e-05","****","Wilcoxon","Abundance",0.847791247890659,12,12,"large"
"Female","week 5","Muribaculum","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",2.12057375719096e-05,0.039,"2.1e-05","****","Wilcoxon","Abundance",0.856348838577675,12,13,"large"
"Female","week 10","Muribaculum","Abundance","Control Vehicle","HFHS Vehicle",0.00705410240068292,1,"0.00705","**","Wilcoxon","Abundance",0.557713481613322,12,12,"large"
"Female","week 10","Muribaculum","Abundance","Control Vehicle","HFHS FOS+GOS",0.00124242868131743,1,"0.00124","**","Wilcoxon","Abundance",0.665045859023177,12,12,"large"
"Female","week 10","Muribaculum","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00519712366826754,1,"0.00520","**","Wilcoxon","Abundance",0.566169537511053,12,13,"large"
"Female","week 10","Muribaculum","Abundance","HFHS Vehicle","HFHS FOS+GOS",1.02689156151545e-05,0.019,"1.0e-05","****","Wilcoxon","Abundance",0.906776868898964,12,12,"large"
"Female","week 10","Muribaculum","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",5.47710587857004e-06,0.01,"5.5e-06","****","Wilcoxon","Abundance",0.914991421995628,12,13,"large"
"Male","week 10","Muribaculum","Abundance","Control Vehicle","HFHS Vehicle",0.0788056024469581,1,"0.07881","ns","Wilcoxon","Abundance",0.369031449237481,12,12,"moderate"
"Male","week 10","Muribaculum","Abundance","Control Vehicle","HFHS FOS+GOS",0.00151865151507059,1,"0.00152","**","Wilcoxon","Abundance",0.639984749834928,12,13,"large"
"Male","week 10","Muribaculum","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0788056024469581,1,"0.07881","ns","Wilcoxon","Abundance",0.369031449237481,12,12,"moderate"
"Male","week 10","Muribaculum","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000258510974163141,0.44,"0.00026","***","Wilcoxon","Abundance",0.736876126183612,12,13,"large"
"Male","week 10","Muribaculum","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000258510974163141,0.44,"0.00026","***","Wilcoxon","Abundance",0.736876126183612,13,12,"large"
"Male","week 5","Muribaculum","Abundance","Control Vehicle","HFHS Vehicle",0.207632261894152,1,"0.20763","ns","Wilcoxon","Abundance",0.265514753434132,12,12,"small"
"Male","week 5","Muribaculum","Abundance","Control Vehicle","HFHS FOS+GOS",0.00870669869138456,1,"0.00871","**","Wilcoxon","Abundance",0.530437810673994,12,13,"large"
"Male","week 5","Muribaculum","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0366874429478183,1,"0.03669","*","Wilcoxon","Abundance",0.435534983267113,12,12,"moderate"
"Male","week 5","Muribaculum","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00353640942673339,1,"0.00354","**","Wilcoxon","Abundance",0.58950090094689,12,13,"large"
"Male","week 5","Muribaculum","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 5","Muribaculum","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00070829693303802,1,"0.00071","***","Wilcoxon","Abundance",0.683599072781475,13,12,"large"
"Female","week 5","NK4A214 group","Abundance","Control Vehicle","HFHS Vehicle",0.000636192352307343,1,"0.00064","***","Wilcoxon","Abundance",0.703342036861917,12,12,"large"
"Female","week 5","NK4A214 group","Abundance","Control Vehicle","HFHS FOS+GOS",0.0161178623228485,1,"0.01612","*","Wilcoxon","Abundance",0.497467865576515,12,12,"moderate"
"Female","week 5","NK4A214 group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.027842487824363,1,"0.02784","*","Wilcoxon","Abundance",0.44576505174146,12,13,"moderate"
"Female","week 5","NK4A214 group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0640904174696095,1,"0.06409","ns","Wilcoxon","Abundance",0.383851542015423,12,12,"moderate"
"Female","week 5","NK4A214 group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0759630426197199,1,"0.07596","ns","Wilcoxon","Abundance",0.360381431800258,12,13,"moderate"
"Female","week 5","NK4A214 group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.97806563211816,1,"0.97807","ns","Wilcoxon","Abundance",0.0109976467553646,12,13,"small"
"Male","week 10","NK4A214 group","Abundance","Control Vehicle","HFHS Vehicle",0.0114182086646742,1,"0.01142","*","Wilcoxon","Abundance",0.52265611193482,12,12,"large"
"Male","week 10","NK4A214 group","Abundance","Control Vehicle","HFHS FOS+GOS",0.0553262729535393,1,"0.05533","ns","Wilcoxon","Abundance",0.389249472080761,12,13,"moderate"
"Male","week 10","NK4A214 group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0299274369446106,1,"0.02993","*","Wilcoxon","Abundance",0.449586267820804,12,12,"moderate"
"Male","week 10","NK4A214 group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.245576584374371,1,"0.24558","ns","Wilcoxon","Abundance",0.237761461159847,12,13,"small"
"Male","week 10","NK4A214 group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.703996316669057,1,"0.70400","ns","Wilcoxon","Abundance",0.0835188072626019,12,12,"small"
"Male","week 10","NK4A214 group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.45213601361248,1,"0.45214","ns","Wilcoxon","Abundance",0.15594107177394,13,12,"small"
"Female","week 10","NK4A214 group","Abundance","Control Vehicle","HFHS Vehicle",0.564101508740836,1,"0.56410","ns","Wilcoxon","Abundance",0.123927018776803,12,12,"small"
"Female","week 10","NK4A214 group","Abundance","Control Vehicle","HFHS FOS+GOS",0.35799459462697,1,"0.35799","ns","Wilcoxon","Abundance",0.193682064476549,12,12,"small"
"Female","week 10","NK4A214 group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.383652984404054,1,"0.38365","ns","Wilcoxon","Abundance",0.179857610540948,12,13,"small"
"Female","week 10","NK4A214 group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.906354327786254,1,"0.90635","ns","Wilcoxon","Abundance",0.030015998876064,12,12,"small"
"Female","week 10","NK4A214 group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,13,"small"
"Female","week 10","NK4A214 group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.934263152636071,1,"0.93426","ns","Wilcoxon","Abundance",0.0219952935107292,12,13,"small"
"Male","week 5","NK4A214 group","Abundance","Control Vehicle","HFHS Vehicle",0.901792968390929,1,"0.90179","ns","Wilcoxon","Abundance",0.0314853079478807,12,12,"small"
"Male","week 5","NK4A214 group","Abundance","Control Vehicle","HFHS FOS+GOS",0.019439187434543,1,"0.01944","*","Wilcoxon","Abundance",0.472898810480677,12,13,"moderate"
"Male","week 5","NK4A214 group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.197313291132913,1,"0.19731","ns","Wilcoxon","Abundance",0.269744964140227,12,12,"small"
"Male","week 5","NK4A214 group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.139978564133082,1,"0.13998","ns","Wilcoxon","Abundance",0.300743495564026,12,13,"moderate"
"Male","week 5","NK4A214 group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.371154895890766,1,"0.37115","ns","Wilcoxon","Abundance",0.189571886101289,12,12,"small"
"Male","week 5","NK4A214 group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.011410166722629,1,"0.01141","*","Wilcoxon","Abundance",0.511661046497492,13,12,"large"
"Male","week 5","Negativibacillus","Abundance","Control Vehicle","HFHS Vehicle",0.000383391726577478,0.64,"0.00038","***","Wilcoxon","Abundance",0.731672623231324,12,12,"large"
"Male","week 5","Negativibacillus","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00285558548609658,1,"0.00286","**","Wilcoxon","Abundance",0.616211798923126,12,12,"large"
"Male","week 5","Negativibacillus","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000241433031732116,0.41,"0.00024","***","Wilcoxon","Abundance",0.740565662179931,12,13,"large"
"Male","week 5","Negativibacillus","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.517625370492217,1,"0.51763","ns","Wilcoxon","Abundance",0.138073594829895,12,12,"small"
"Male","week 5","Negativibacillus","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00199891115008659,1,"0.00200","**","Wilcoxon","Abundance",0.62494634962864,13,12,"large"
"Female","week 5","Negativibacillus","Abundance","Control Vehicle","HFHS Vehicle",0.0164731558055827,1,"0.01647","*","Wilcoxon","Abundance",0.497840162688997,12,12,"moderate"
"Female","week 5","Negativibacillus","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0043715097917865,1,"0.00437","**","Wilcoxon","Abundance",0.57687355350336,12,13,"large"
"Female","week 5","Negativibacillus","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0164731558055827,1,"0.01647","*","Wilcoxon","Abundance",0.497840162688997,12,12,"moderate"
"Female","week 5","Negativibacillus","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.70302040290535,1,"0.70302","ns","Wilcoxon","Abundance",0.0821146147944794,12,13,"small"
"Female","week 5","Negativibacillus","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0043715097917865,1,"0.00437","**","Wilcoxon","Abundance",0.57687355350336,12,13,"large"
"Male","week 10","Negativibacillus","Abundance","Control Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Negativibacillus","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Negativibacillus","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,13,12,"small"
"Female","week 5","Odoribacter","Abundance","Control Vehicle","HFHS Vehicle",0.74631276242056,1,"0.74631","ns","Wilcoxon","Abundance",0.0720383973025537,12,12,"small"
"Female","week 5","Odoribacter","Abundance","Control Vehicle","HFHS FOS+GOS",0.794575089187023,1,"0.79458","ns","Wilcoxon","Abundance",0.0590540833869881,12,12,"small"
"Female","week 5","Odoribacter","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0373249340733942,1,"0.03732","*","Wilcoxon","Abundance",0.422303733228751,12,13,"moderate"
"Female","week 5","Odoribacter","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.62284796592314,1,"0.62285","ns","Wilcoxon","Abundance",0.106297350096579,12,12,"small"
"Female","week 5","Odoribacter","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0566200954730533,1,"0.05662","ns","Wilcoxon","Abundance",0.387111755459689,12,13,"moderate"
"Female","week 5","Odoribacter","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.002886359937884,1,"0.00289","**","Wilcoxon","Abundance",0.601486991128052,12,13,"large"
"Male","week 5","Odoribacter","Abundance","Control Vehicle","HFHS Vehicle",0.261367654874326,1,"0.26137","ns","Wilcoxon","Abundance",0.235461335675925,12,12,"small"
"Male","week 5","Odoribacter","Abundance","Control Vehicle","HFHS FOS+GOS",0.603948446192607,1,"0.60395","ns","Wilcoxon","Abundance",0.109206494484927,12,13,"small"
"Male","week 5","Odoribacter","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0362110198473239,1,"0.03621","*","Wilcoxon","Abundance",0.433744565718809,12,12,"moderate"
"Male","week 5","Odoribacter","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.203462900946571,1,"0.20346","ns","Wilcoxon","Abundance",0.259878806384019,12,13,"small"
"Male","week 5","Odoribacter","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.698924131151563,1,"0.69892","ns","Wilcoxon","Abundance",0.0855288910688525,12,12,"small"
"Male","week 5","Odoribacter","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0865114167668536,1,"0.08651","ns","Wilcoxon","Abundance",0.348348187280706,13,12,"moderate"
"Female","week 10","Odoribacter","Abundance","Control Vehicle","HFHS Vehicle",0.883820759151887,1,"0.88382","ns","Wilcoxon","Abundance",0.0357937745411151,12,12,"small"
